NPLV,dur_1_AR_sum,dur_30_AR_sum,dur_1_CO_sum,dur_30_CO_sum,dur_1_CO2_sum,dur_30_CO2_sum,dur_1_H2_sum,dur_30_H2_sum,dur_1_N2_sum,dur_30_N2_sum,dur_1_O2_sum,dur_30_O2_sum,dur_1_V_sum,dur_30_V_sum,dur_1_O2_pressure_mean,dur_1_tf1_mean,dur_1_T_mean,dur_1_V_mean,dur_30_O2_pressure_mean,dur_30_tf1_mean,dur_30_T_mean,dur_30_V_mean,dur_all_AR_sum,dur_all_CO_sum,dur_all_CO2_sum,dur_all_H2_sum,dur_all_N2_sum,dur_all_O2_sum,dur_all_O2_pressure_sum,dur_all_O2_pressure_mean,dur_all_tf1_sum,dur_all_tf1_mean,dur_all_T_sum,dur_all_T_mean,dur_all_V_sum,dur_all_V_mean,O2_pressure_max,tf1_max,T_max,AR_last,CO2_last,N2_last,O2_pressure_last,tf1_last,T_last,V_last,V_diff,O2_pressure_diff,tf1_diff,tf2_diff,T_diff,Time_diff,dur_1_sum,dur_30_sum,dur_all_sum,pol_diff,time_diff,pol_end,Уголь ТО_sum,Уголь ТО_op_count,ФЛЮМАГ_sum,ФЛЮМАГ_op_count,Флюс ФОМИ_sum,Флюс ФОМИ_op_count,изв отсев_sum,изв отсев_op_count,изв_ЦОИ_sum,изв_ЦОИ_op_count,plavka_NMZ,plavka_STFUT,plavka_ST_FURM,plavka_TIPE_GOL,seconds_of_plavka,plavka_NAPR_ZAD_МНЛЗ,plavka_NAPR_ZAD_МНЛС,plavka_TIPE_FUR_цилиндрическая,O2_sum,NOP_count,long_proces,Завалка лома_duration,Нагрев лома_duration,Заливка чугуна_duration,Продувка_duration,VES_x,T,SI,MN,S,P,CR,NI,CU,V,TI,VES_y,NML_25КШ,NML_К   ,NML_КП  ,NML_КШС8,NML_ЛЧ  ,NML_О   ,NML_ОК  ,NML_СК  ,NML_У2КШ,VDL_4,VDL_8,VDL_13,VDL_20,VDL_23,VDL_48,VDL_49,VDL_61,VDL_63
510018,56.39999985694885,1527.2599957287314,43.20000171661377,16934.99003046751,1119.5999908447266,33784.179796218865,0.0,84.67999997362493,4510.199890136719,119807.55769538881,270.0,5850.473932598037,13378491.109375,393374317.40625,15.625964816411335,0.0,106.88078816731769,222974.85182291668,15.419375567983696,0.0,385.3901046057807,218541.28744791663,2779.341603039008,41594.927226735366,49085.761896116994,573.9463611609218,222388.07709825962,25870.790201803036,53228.36890388822,15.352860947184372,0.0,0.0,1301509.8508840774,375.39943780907913,754440202.453125,217606.05781745745,15.805845260620115,0.0,893.75,0.9399999976158142,18.65999984741211,75.16999816894531,15.596064567565918,0.0,111.45833587646484,222256.953125,8277.90625,-0.13020801544189453,0.0,0.0,-112.15277862548828,3467.0,11912.033278777959,279077.49972722307,868526.0,0.29146753955264604,4798.0,7.48,160.0,3.0,2770.0,1.0,1640.0,5.0,240.0,1.0,19940,11,64,981,21,2,3467,1,0,1,1532.0,9,3467.0,170.0,730.0,193.0,1136.0,1.139237295359647,0.02810463470555116,0.46,0.23,0.019,0.083,0.03,0.01,0.02,0.085,0.081,-0.5582094881648867,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510019,54.89999854564667,1375.6199735701086,118.340003490448,25473.2900840044,1471.3200511932373,41948.970865249634,1.219999972730875,277.3699995111674,4454.8299255371085,109035.52875328064,0.0,0.0,13628386.828125,393874994.46875,15.759970768292744,0.0,131.92997932434082,227139.78046875,15.360803544798467,0.0,512.06501552647,218819.44137152785,3482.4049803018574,38408.609103261515,67371.80622522031,491.1598795197817,281034.9420265016,30004.289536654956,65449.30897363023,15.367294898715713,0.0,0.0,1447446.8098674985,339.8560248573605,937199755.703125,220051.5979580007,15.769675254821776,0.0,939.2361450195312,0.8999999761581421,24.1200008392334,73.02999877929688,15.487557411193848,0.0,132.29165649414062,229633.359375,9469.28125,-0.1511716875089295,0.0,0.0,-165.97222900390625,4259.0,11872.279069767445,222012.68604651163,687074.0,-0.10818798449612466,3190.0,6.55,2160.0,5.0,2910.0,1.0,1690.0,7.0,80.0,1.0,17070,10,64,982,22,2,4261,1,0,1,1711.0,9,4261.0,964.0,756.0,186.0,1131.0,1.0946151852338268,0.1880490799401812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0545199391106514,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
510020,57.339999854564674,1349.539991170168,25.61999920010567,29577.824959177524,597.8000116348268,33075.98001997918,0.0,335.05499889049685,4718.349906921387,106523.13987159726,701.5,7670.254998683929,13781802.953125,392384779.328125,15.762683041890464,0.0,141.43338854182122,229696.71588541663,15.342982322798836,0.0,549.3790383070933,217991.5440711805,2197.4995777753934,36165.829016302094,42727.16595394216,647.7254152050398,177726.03699249693,21915.314092407894,43479.651123773685,15.293581119864118,0.0,0.0,1318566.926744923,463.7942056788333,621376906.046875,218563.8079658372,15.73350715637207,0.0,915.2777709960938,0.9399999976158142,9.800000190734863,77.3499984741211,15.545427322387695,0.0,152.37781263906743,222673.15625,624.609375,0.07228235042456177,0.0,0.0,-101.78884385507321,2843.0,12169.025906735751,269156.82707253884,842777.0,-0.09829015544041386,4234.0,7.22,560.0,4.0,2880.0,1.0,860.0,1.0,0.0,0.0,15990,12,58,983,23,2,2843,0,0,1,1737.0,11,2843.0,199.0,732.0,184.0,1150.0,-0.3221368112609646,-0.8116037027762564,0.56,0.18,0.015,0.07400000000000001,0.02,0.01,0.02,0.069,0.079,-0.6116491471272354,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510021,46.96999883651733,1255.5799779891968,827.7699813842775,39072.7596616745,1653.710037231445,44130.080675125115,6.709999963641168,293.26999935507774,3564.839916229248,92850.25846099854,0.0,0.0,13612387.09375,391027279.25,15.79439115524292,0.0,116.71875190734863,226873.11822916663,15.351698960927255,0.0,459.5793547651503,217237.37736111108,3207.1598530761976,52410.052624262804,57169.68018733205,627.6203599019149,253053.07655469576,40647.02976567298,63286.86787435963,15.338552562859821,0.0,0.0,1423879.308510104,345.0992022564479,901326843.40625,218450.51948770005,15.813077926635742,0.0,923.263916015625,0.7699999809265137,27.11000061035156,58.43999862670898,15.552661895751953,0.0,116.66667175292969,225565.140625,6138.265625,-0.042167617053520345,0.0,0.0,-189.2361297607422,4126.0,11875.419984387196,249081.8368462139,752210.0,0.10303669008586967,3674.0,8.57,1820.0,6.0,3380.0,1.0,1380.0,4.0,0.0,0.0,18730,12,64,984,24,2,4126,1,0,1,1391.0,10,4126.0,225.0,728.0,182.0,1118.0,0.8938156896676358,0.3479935251748112,0.52,0.22,0.018000000000000002,0.085,0.02,0.01,0.02,0.087,0.091,-0.4157037309319567,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
510022,59.99289473891258,1506.6436946583374,5.3936844248030535,21141.96277772705,42.543946082654756,16484.764758385918,0.0024615384065187896,214.8876602066325,4840.752018385668,120904.36222202591,1051.3279221183375,17751.197010181546,13391864.328125,391812739.015625,15.67175837887658,0.0,122.44739962771808,223197.73880208333,15.220966501838028,0.0,441.89870947452215,217673.74389756945,2896.446808856132,45401.98833178215,34882.83133400398,954.9904700144236,232387.32662706968,40297.7257973207,55061.109205098175,15.252384821356836,0.0,0.0,1480582.251639968,410.13358771190246,782937278.578125,216880.13257011774,15.769675254821776,0.0,917.0138549804688,0.9984210530916848,0.6975438385679009,80.66800032395581,15.740739822387695,0.0,123.94280181982263,221944.265625,-1040.546875,0.11573982238769533,0.0,0.0,-153.48774017236485,3610.0,11904.857801691009,248703.0092236741,798798.0,-0.5558032282859342,3802.0,9.58,2110.0,4.0,2950.0,1.0,830.0,2.0,0.0,0.0,19370,13,37,985,25,2,3609,0,1,1,3694.0,13,3609.0,177.0,748.0,204.0,1205.0,0.0013734871512318294,0.7878407495700437,0.35,0.24,0.016,0.087,0.02,0.01,0.02,0.08,0.062,1.0004472315702848,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510023,64.65999650955199,1418.375803021018,32.329998254776,39388.34736931876,447.12999534606934,22929.214998080122,0.0,339.44138495528165,4740.309944152832,102086.77750581683,816.180006980896,11861.423746893057,13536883.984375,388970070.578125,15.721089061101274,0.0,132.90509503682458,225614.73307291663,15.187353972632355,0.0,508.2054390419854,216094.4836545139,2499.100988203141,42666.97770004537,28347.72536635988,459.08906589524736,194230.97678237094,34432.37158830455,46711.361024801794,15.255179955846438,0.0,0.0,1252764.2562312195,409.1326767574198,662566020.359375,216383.4161852956,15.78414249420166,0.0,857.638916015625,1.0599999427795408,7.329999923706055,77.70999908447266,15.473090171813965,0.0,133.33332824707028,224639.625,4160.34375,-0.1618740933496241,0.0,0.0,-168.40278625488284,3062.0,12383.232053422369,248679.0083472454,763697.5,-0.14836393989983332,3468.0,5.93,1990.0,2.0,3500.0,1.0,1050.0,1.0,0.0,0.0,19020,14,37,986,26,2,3062,0,1,1,2959.0,11,3062.0,141.0,734.0,220.0,1077.0,-0.6344915821417061,0.2280351912488387,0.58,0.26,0.015,0.093,0.02,0.01,0.02,0.08900000000000001,0.099,-0.17522526560138738,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
510024,59.15999889373779,1386.0249768793585,10.440000414848326,39919.16500293277,257.52000331878656,21274.170149173588,0.0,607.3699981691316,4648.7000885009775,103087.10122776033,824.1800022125244,11340.910643089706,12815727.796875,386103117.203125,15.11042421023051,0.0,119.17157780496989,213595.46328125,15.304047125620933,0.0,509.1993361113228,214501.73177951388,2476.3616644458034,44258.44772942923,27647.790543688458,814.727476176583,192632.21412809927,32583.45904124321,46645.32513193083,15.343856951293034,0.0,0.0,1253292.8780922245,412.2673941092843,654904315.15625,215429.0510382401,15.834779739379885,0.0,911.8056030273438,1.0199999809265137,4.440000057220459,80.1500015258789,15.625,0.0,122.38547715670916,221108.3125,7670.84375,-0.007234573364257811,0.0,0.0,-175.8784083413377,3040.0,12068.954707379136,285156.6417302799,916613.0,0.0031246819338428553,5002.0,10.11,1950.0,2.0,3760.0,2.0,1050.0,1.0,0.0,0.0,17580,15,14,987,27,2,3042,0,0,1,2898.0,11,3042.0,382.0,772.0,201.0,1077.0,-0.2775147011351444,-1.0515203706282017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8254077829766303,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510026,63.599996566772454,1377.6120076935806,30.0,43557.7260851302,493.2000160217285,24388.98677071447,0.0,440.4360135188798,4604.399871826172,97949.30505503883,808.7999725341797,10123.127056654768,13547234.0625,392530344.984375,15.505220492680865,0.0,131.50504364740283,225787.234375,15.314791119675956,0.0,555.1990665811206,218072.4138802084,2277.556590956527,47311.45484205965,30563.1591979413,552.3454725761691,174872.5393612712,30155.220483764286,44311.16207230703,15.31668236166852,0.0,0.0,1315226.0819017685,454.6236024548111,633068346.6875,218827.6345273073,15.747974395751953,0.0,878.125,1.0599999427795408,8.220000267028809,76.73999786376953,15.154802322387695,0.0,131.94444274902344,226180.03125,5805.75,-0.4991331100463867,0.0,0.0,-133.68055725097656,2893.0,11727.036900369005,225501.84778597788,716386.5,-0.09623616236162348,3214.0,7.91,1920.0,4.0,2950.0,1.0,1010.0,2.0,4150.0,3.0,21890,13,37,989,29,2,2893,0,1,1,4658.0,12,2893.0,145.0,756.0,277.0,1048.0,-0.2217370634778692,1.4676046418172213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036706719456535,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510027,63.27312839864597,1369.102044882806,23.95501555452593,40775.70215264833,289.2568039415818,24154.262577247213,0.0,1103.0750024961308,4799.79747536188,99392.75465321602,923.1172596140112,10831.131327903437,13640266.265625,391264937.3125,15.891987721125286,0.0,133.57638931274417,227337.77109375,15.202544131152846,0.0,526.5205246175129,217369.4096180556,2173.297042081686,42996.88465364309,28424.220134120773,1309.1720119035165,166695.41627325848,27027.33333309522,41467.68571291273,15.234271018704163,0.0,0.0,1206670.450865173,443.30288422673516,592994359.1875,217852.4464318516,15.78414249420166,0.0,860.7638549804688,1.0349847650817825,4.668510564554788,78.7228754511966,15.625,0.0,132.29165649414062,222256.953125,3781.59375,-0.014467239379884587,0.0,0.0,-105.9027862548828,2722.0,12214.458475540388,281881.79635949945,891078.5,0.15298065984072906,4562.0,9.22,1970.0,2.0,2890.0,2.0,1270.0,2.0,2750.0,4.0,19010,20,37,990,30,2,2723,0,1,1,4570.0,12,2723.0,177.0,734.0,220.0,1049.0,-0.40022550398115003,-0.05186758791176384,0.67,0.22,0.015,0.08800000000000001,0.02,0.01,0.03,0.095,0.099,-0.3978905112778404,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510028,55.51000159978866,1575.3477035210685,312.319993019104,12679.214217556999,822.279972076416,31148.24012120978,0.6099999863654375,94.16830947783129,4497.530204772949,124195.61289948685,411.75,7817.124569025907,13858941.234375,397664600.3125,15.897352600097651,0.0,95.0636578877767,230982.35390625,15.37061968325932,0.0,273.4569832017686,220924.77795138885,2747.572569381953,49544.46105878962,49946.08098811082,892.3763743529726,216537.92387325226,20849.31853435963,52883.22157534205,15.341810726818116,0.0,0.0,1358128.991256714,394.00318864424537,751199813.28125,217928.57942595013,15.8203125,0.0,905.9027709960938,0.9100000262260436,13.479999542236328,73.7300033569336,15.639467239379885,0.0,95.83333587646484,229935.578125,3857.90625,0.02168649337227535,0.0,0.0,-107.63887786865234,3447.0,12279.361172161172,261565.91062271065,771330.5,-0.1662783882783878,3764.0,8.89,3560.0,3.0,2750.0,1.0,0.0,0.0,0.0,0.0,20150,15,65,991,31,2,3448,1,0,1,2442.0,12,3448.0,139.0,740.0,231.0,1040.0,1.0053709649821865,-0.3717564783810239,0.63,0.21,0.014,0.075,0.02,0.01,0.02,0.081,0.094,-0.7363416847060491,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510030,61.0,1560.6483187316544,87.840003490448,21747.139510851786,1128.5,34254.90283336953,1.219999972730875,202.99194889741744,4424.940055847168,112478.81072948595,396.5,7034.741511448674,13722211.5625,393160172.34375,15.755811436971028,0.0,125.00000076293944,228703.52604166663,15.205201384193213,0.0,421.9943635546972,218422.31796875,3250.145364488708,38678.246420660624,49615.61979788128,644.1814913939315,246066.8133735827,36131.36395410026,57824.64242855407,15.24107602228626,0.0,0.0,1419572.557854453,374.16250865958176,834449723.5625,219939.30510345282,15.762442588806152,0.0,845.8333129882812,1.0,18.5,72.54000091552734,15.487557411193848,0.0,124.65277862548828,224536.5625,5426.40625,0.014467239379882812,0.0,0.0,-168.74999237060547,3794.0,12062.638016528923,279981.6545454545,850345.0,0.3610909090909081,4618.0,6.25,2040.0,3.0,2770.0,2.0,940.0,2.0,3930.0,4.0,26010,19,37,993,33,2,3794,0,1,1,4198.0,13,3794.0,129.0,740.0,956.0,992.0,-4.025771951704042,0.3080074138661537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9590069303825022,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510031,62.99999713897705,1562.4499642401936,25.199999213218693,26761.720138268545,223.20000171661374,18991.254898173735,0.0,248.26999935135242,4754.399871826172,116783.27334656035,933.600025177002,15719.570364594461,13494511.921875,394001845.03125,15.629220040639241,0.0,104.61805572509766,224908.53203125,15.422471491230855,0.0,371.18547442966036,218889.91390625,3508.94027483268,51039.98473107122,49020.670022418046,770.8043779028321,264228.46191167645,37192.04351161655,62813.776325324245,15.387990280579189,0.0,0.0,1346237.767087138,329.7985710649529,897444226.609375,219854.04865491792,15.79861068725586,0.0,824.6527709960938,1.0499999523162842,3.7200000286102295,79.23999786376953,15.632234573364258,0.0,111.45833587646484,226793.265625,6313.984375,-0.007232666015626776,0.0,0.0,-280.55554962158203,4082.0,11988.1744756805,292464.76082106197,960573.0,-0.2300803212851399,5500.0,4.27,2000.0,4.0,2740.0,2.0,870.0,1.0,1140.0,3.0,15950,15,37,994,34,2,4082,0,1,1,4431.0,11,4082.0,1038.0,742.0,254.0,1024.0,-0.7460468574562565,0.7478546382613862,0.55,0.29,0.016,0.11,0.03,0.01,0.04,0.094,0.1,-0.6116491471272354,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510032,62.829998254776,1539.32996737957,165.92000174522397,28630.2900390625,767.3799953460692,27207.91991996765,7.319999836385251,1013.3199983611704,4729.3299255371085,112755.68861579895,367.21999883651733,6772.969069833105,14100463.109375,391264056.125,15.839120038350424,0.0,117.69139772640764,235007.7184895833,15.318272393361484,0.0,455.5676303383808,217368.9200694445,2906.140970178282,39324.78405814799,39903.25902912038,1462.1250877963323,222871.98135127657,31201.601540612402,52267.211465324464,15.296228113937506,0.0,0.0,1319232.1507658542,386.07906080358634,751327502.265625,219879.28073328207,15.776909828186035,0.0,889.2361450195312,1.0299999713897705,12.579999923706055,77.52999877929688,15.625,0.0,114.76763768349925,228116.28125,2038.609375,-0.007234573364257811,0.0,0.0,27.962080432522683,3417.0,12042.613370089592,263576.3418332185,850077.5,0.04435561681598976,4040.0,10.4,1900.0,3.0,2980.0,2.0,980.0,5.0,820.0,3.0,19490,21,14,995,35,2,3417,0,0,1,2138.0,13,3417.0,113.0,768.0,356.0,1143.0,-0.3556033938553298,-0.5317009236156539,0.71,0.22,0.016,0.093,0.02,0.01,0.03,0.094,0.1,0.02072015059389133,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510033,60.3952244507424,1265.5883283712876,16.723404829807155,43036.74224041451,276.1458133119588,24334.102269341714,0.4859100533788924,1103.4064324278013,4850.6086222112435,91096.53493037897,895.5557649498069,8876.325817390778,13735309.984375,375538380.984375,15.896039497668927,0.0,115.38483816782629,228921.83307291663,14.650507431686432,0.0,384.49361854736463,208632.43388020832,2313.325446930805,57669.627135240175,38895.18388030725,1619.1460090251835,175155.0612635918,25166.892461674517,46521.7170478234,14.886949455303487,0.0,0.0,1221037.4285053809,390.731977121722,670522615.3125,214567.2369,15.776909828186035,0.0,865.9722290039062,0.9804496739610103,4.191648653794152,79.56645739641313,15.632429298987756,0.0,114.58333587646484,229330.75,-2309.953125,0.20997637235201336,0.0,0.0,7.986114501953125,3125.0,12394.608695652172,257999.3913043478,793520.0,0.08195270785659757,3752.0,6.72,2590.0,4.0,3020.0,1.0,880.0,2.0,0.0,0.0,9740,6,58,996,36,2,3125,0,0,1,3138.0,11,3125.0,149.0,734.0,189.0,1135.0,-0.2998257561980545,-0.3717564783810239,0.48,0.28,0.015,0.1,0.02,0.01,0.02,0.08900000000000001,0.084,-1.1015126876154322,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510037,60.179998874664314,1354.3255406699768,14.75,38457.816044104526,278.47998762130743,25832.998934150048,0.0,1183.9588900211058,4694.039855957031,100786.89907031588,853.1400022506714,9787.904554179628,13516058.640625,391957761.328125,15.370147064753942,0.0,125.09259096781412,225267.64401041676,15.156854237583078,0.0,549.3967210905287,217754.3118489584,2087.936646437324,38665.264937340784,28622.29760288402,1195.1266864785134,165344.8707466413,25294.46862270368,40328.888731305036,15.241454546978474,0.0,0.0,1179016.1814743043,445.5843467400999,581952828.046875,219936.82087939343,15.747974395751953,0.0,912.1527709960938,1.0199999809265137,4.71999979019165,79.55999755859375,15.632234573364258,0.0,128.47222900390622,229633.359375,2432.1875,0.007234573364257811,0.0,0.0,-309.72222900390625,2646.0,12110.836065573767,221484.44774590165,693217.5,0.8248668032786886,2978.0,9.0,2010.0,4.0,2930.0,1.0,940.0,1.0,20.0,1.0,18050,7,37,1000,40,2,2646,0,1,1,3273.0,11,2646.0,180.0,738.0,241.0,1031.0,-0.34444786632387475,0.6278963043354137,0.39,0.24,0.018000000000000002,0.08199999999999999,0.02,0.01,0.02,0.103,0.086,0.1632259078268213,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510040,47.80888787508011,1087.7026672074235,0.5794505420867558,38711.81283694647,3.4077778345180887,26723.73646815,2.938863585576076,1542.0107433315836,5087.8705249266195,107170.55835919686,862.574405297968,3698.547904674218,13897965.5,418994800.171875,15.570264625549314,0.0,137.4247725168864,231632.75833333327,15.183277115133073,0.0,585.5089378851429,232774.888984375,1689.8222389503196,38799.25826331633,27063.36060678961,1549.5938447791116,159600.77908763106,20629.574245738608,38159.64854601947,15.19699265074451,0.0,0.0,1203568.3447621665,479.31833722109366,580839912.78125,231318.165185683,15.762442588806152,0.0,919.7916870117188,0.5199999809265137,0.05000000074505806,97.3499984741211,14.86545181274414,0.0,139.58334350585938,231640.703125,1705.125,-0.5931711196899414,0.0,0.0,-80.90277099609375,2511.0,11854.191011235956,256185.80969101124,805282.5,-0.33624297752809,3942.0,8.97,1940.0,3.0,2940.0,1.0,960.0,1.0,0.0,0.0,11480,4,55,1003,43,2,2510,0,0,1,2313.0,11,2510.0,52.0,732.0,202.0,1097.0,-0.3890699764496949,-1.971200930727324,0.34,0.25,0.013,0.052000000000000005,0.02,0.01,0.02,0.081,0.085,1.1607662084573311,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
510043,54.289999127388,1358.8205382512676,1.8299999590963123,26493.36778410268,22.57000029087067,18492.387469233327,0.0,1289.6415110030161,5106.309944152832,118793.62825995884,915.0,12390.354030881987,14065390.59375,421333345.234375,14.498697725931804,0.0,123.85995311737058,234423.1765625,13.532689772314491,0.0,477.5651989724902,234074.0806857639,2396.265017919094,38363.03299911325,31139.144876810777,1935.552564984256,207904.8249707461,27260.811150602145,42075.02726769447,13.537653561034258,0.0,0.0,1372575.171245575,441.6265029747667,724214235.21875,233016.163197796,14.764177322387695,0.0,921.875,0.8899999856948853,0.3700000047683716,83.70999908447266,14.178239822387695,0.0,123.2638931274414,230136.828125,-3592.984375,-0.4991331100463867,0.0,0.0,-24.99999237060547,3108.0,12293.576072821848,273211.55396618985,827481.5,0.22260728218465609,4184.0,8.55,1690.0,2.0,2940.0,1.0,940.0,1.0,940.0,4.0,17220,11,38,1006,46,2,3110,0,1,1,4595.0,15,3110.0,120.0,722.0,204.0,1112.0,-0.2217370634778692,-0.17182592183773635,0.54,0.19,0.02,0.079,0.02,0.01,0.02,0.084,0.073,-0.8075945633225141,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
510044,30.5,1042.7957337620192,0.0,39563.168570663474,1.219999972730875,20307.353980872085,3.0500000454485416,1590.1934098164252,5974.949813842773,113900.37941197515,90.89000058174132,2204.7118236740816,14121351.5,418388453.859375,15.149257532755534,0.0,114.83217531840006,235355.85833333328,13.869012001355493,0.0,449.5002412774828,232438.029921875,2585.5066136795017,47470.53908599346,28248.177372719038,1864.02922453137,253220.50102152672,32132.11533967024,50637.300989150994,13.726565733030903,0.0,0.0,1342680.4978510535,363.9686901195592,850164084.359375,230459.2259038696,15.364583015441895,0.0,920.8333129882812,0.5,0.019999999552965164,97.9499969482422,14.95225715637207,0.0,113.54166412353516,235210.703125,5577.34375,1.4901618957519551,0.0,0.0,-125.69445037841795,3689.0,11773.862155388471,263863.72117794486,844738.5,0.18267543859649127,4336.0,8.99,1970.0,5.0,2780.0,1.0,940.0,1.0,870.0,2.0,15770,13,38,1007,47,2,3689,0,1,1,3535.0,12,3689.0,210.0,742.0,198.0,1148.0,-0.12133731569477373,-0.5317009236156539,0.24,0.17,0.025,0.069,0.02,0.01,0.02,0.081,0.049,-1.448870470870699,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510045,62.21999883651733,1470.8399863541126,6.100000090897082,28109.19495837018,187.8799953460693,21674.9750182014,0.0,1151.3700010133907,4865.3601303100595,112153.8764591217,978.440055847168,14142.884375367381,13822506.0,407091188.453125,14.500144672393795,0.0,123.42881844838459,230375.1,13.472294574313693,0.0,527.629571392907,226161.77136284718,3302.798079785957,31608.346031549918,28683.94650732087,1328.9527305122024,284285.9919570146,52383.14949973161,55246.5928516388,13.644503050540571,0.0,0.0,1493406.717259677,368.83346931580064,919522722.546875,227098.7213007841,14.87992000579834,0.0,927.0833129882812,1.0199999809265137,3.0799999237060547,79.76000213623047,14.142072677612305,0.0,123.2638931274414,229834.890625,-1105.21875,0.4050931930541992,0.0,0.0,-222.569450378418,4049.0,12443.950391644907,273926.93668407307,880205.0,-0.00701044386422911,4338.0,9.29,2130.0,6.0,2780.0,1.0,940.0,1.0,0.0,0.0,24670,23,38,1008,48,2,4049,0,1,1,3436.0,12,4049.0,199.0,728.0,192.0,1277.0,0.31372825803197324,0.7478546382613862,0.85,0.25,0.016,0.104,0.02,0.01,0.04,0.08199999999999999,0.097,-0.5760227078190029,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
510047,26.54999929666519,1052.589887727162,0.0,29641.278656533574,9.439999788999556,16410.647644118068,2.3599999472498894,1235.5587751704504,5795.570198059082,124494.29167527787,65.49000084400177,4795.708359077532,13254153.703125,394554207.25,15.375193119049072,0.0,122.05150667826337,220902.56171875,14.608769531382455,0.0,522.5939423921374,219196.7818055556,2165.346275676393,31965.510100685766,20446.354789488763,1363.6634516172153,235917.0900488207,24290.999711082,47237.73782363805,14.752572711941928,0.0,0.0,1370684.8946495056,428.07148489990806,705845963.609375,220439.08919718146,15.704572677612305,0.0,917.0138549804688,0.44999998807907104,0.1599999964237213,98.2300033569336,15.639467239379885,0.0,126.3888931274414,223088.59375,1457.453125,0.09403991699218928,0.0,0.0,-194.7916488647461,3202.0,12721.075889858967,280500.239758227,859315.0,-0.0372666218938873,4180.0,8.63,2000.0,4.0,2640.0,1.0,920.0,1.0,930.0,3.0,21010,20,38,1010,50,2,3202,0,1,1,3079.0,12,3202.0,161.0,728.0,213.0,1208.0,-0.3890699764496949,0.06809074601420867,0.73,0.25,0.019,0.104,0.03,0.02,0.03,0.09,0.084,-0.941193710728386,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
510048,60.59999942779541,1412.8799856603146,16.200000643730167,28405.829991444945,250.79998970031738,16288.059866428377,1.7999999597668646,1071.3700002413243,4818.000183105469,116982.22280311586,853.2000160217284,13503.37659138283,13555519.171875,394829761.203125,14.593219248453774,0.0,107.83564847310384,225925.31953125,14.278828708330787,0.0,486.130209236145,219349.86733506946,3005.491879500481,31815.624495385433,20698.180340004536,1193.086310276183,271487.62339201884,48305.31380822464,55417.22233926995,14.541386076953545,0.0,0.0,1334614.406627798,350.20057901542845,844931557.015625,221708.6216257216,15.697338104248047,0.0,910.0694580078124,1.0099999904632568,4.179999828338623,80.30000305175781,14.53993034362793,0.0,110.76388549804688,225359.796875,2271.203125,-1.1501741409301758,0.0,0.0,-252.08334350585946,3811.0,12359.803536345777,229485.05402750487,726616.0,-0.0750098231827101,3216.0,9.56,2010.0,5.0,2490.0,1.0,920.0,1.0,930.0,3.0,13270,11,38,1011,51,2,3812,0,1,1,1655.0,10,3812.0,195.0,726.0,193.0,1185.0,-0.3109812837295096,-0.011881476603106341,0.52,0.24,0.021,0.08900000000000001,0.02,0.01,0.02,0.103,0.087,-0.04162611819551552,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
